Esarahadona	Esara-hadona
esonteny	eson-teny
esorintanana	esorin-tanana
Evilamerodaka	Evila-merodaka
Eziongebera	Ezion-gebera
fadimbolana	fadim-bolana
fadimbolany	fadim-bolany
fadintseranana	fadin-tseranana
fahabetsahankanina	fahabetsahan-kanina
fahadimampolo	fahadimam-polo
fahadimy	faha-dimy
fahadiovampo	fahadiovam-po
fahadisoankevitra	fahadisoan-kevitra
fahafahambaraka	fahafaham-baraka
fahafahamboninahitra	fahafaham-boninahitra
fahafahamboninahitray	fahafaham-boninahitray
fahafahamboninahitro	fahafaham-boninahitro
fahafolonkaren	fahafolon-karen
fahafolonkarena	fahafolon-karena
fahafolonkarenareo	fahafolon-karenareo
fahagagandehibe	fahagagan-dehibe
fahaizamilaza	fahaiza-milaza
fahaizampanahy	fahaizam-panahy
fahaizanjavatra	fahaizan-javatra
fahakiviampanahy	fahakiviam-panahy
fahalalampamonjena	fahalalam-pamonjena
fahalalinantsaina	fahalalinan-tsaina
fahalatsahandrà	fahalatsahan-drà
fahalemempanahimpahamamarinana	fahalemem-panahim-pahamamarinana
fahalemempanahin	fahalemem-panahin
fahalemempanahy	fahalemem-panahy
fahalemenpanahy	fahalemen-panahy
fahamafiampo	fahamafiam-po
fahamafiankatoka	fahamafian-katoka
fahamaimaizantsaina	fahamaimaizan-tsaina
fahambanitoetry	fahambani-toetry
fahamorampanahin	fahamoram-panahin
fahamorampanahinao	fahamoram-panahinao
fahamorampanahiny	fahamoram-panahiny
fahamorampanahy	fahamoram-panahy
fahandroankena	fahandroan-kena
fahankanina	fahan-kanina
faharavoampo	faharavoam-po
faharavoravoampo	faharavoravoam-po
faharipo	fahari-po
faharipon	fahari-pon
faharipony	fahari-pony
faharoapolo	faharoa-polo
fahasaropiaoronao	fahasaro-piaoronao
fahasaropiaro	fahasaro-piaro
fahasaropiaroko	fahasaro-piaroko
fahasaropiaron	fahasaro-piaron
fahasaropiaronao	fahasaro-piaronao
fahasaropiarony	fahasaro-piarony
fahasaropo	fahasaro-po
fahasaropony	fahasaro-pony
fahasoavampanahy	fahasoavam-panahy
fahatanjahantsaina	fahatanjahan-tsaina
fahatanjahantsainareo	fahatanjahan-tsainareo
fahatelopolo	fahatelo-polo
fahatezerandehilahy	fahatezeran-dehilahy
fahatezerandRezina	fahatezeran-dRezina
fahatokiampoana	fahatokiam-poana
fahatsarambika	fahatsaram-bika
fahatsarampanahy	fahatsaram-panahy
fahatsarampo	fahatsaram-po
fahatsarantarehy	fahatsaran-tarehy
fahatsindriampo	fahatsindriam-po
fahatsorampo	fahatsoram-po
fahavaloko	fa-havaloko
fahavalopolo	fahavalo-polo
fahavelondrainao	fahavelon-drainao
fahaverezankevitra	fahaverezan-kevitra
fahaverezantsaina	fahaverezan-tsaina
fahavetavetanao	fahavetave-tanao
fahavononampanahy	fahavononam-panahy
fahazavantsain	fahazavan-tsain
fahazavantsaina	fahazavan-tsaina
fahazoanjavatra	fahazoan-javatra
fahazoankarena	fahazoan-karena
fahefapolo	fahefa-polo
fahelavelona	fahela-velona
fahenimbolana	fahenim-bolana
faheninjato	fahenin-jato
fahiratantsaina	fahiratan-tsaina
fahitandoza	fahitan-doza
fahitantory	fahitan-tory
fahitsiampo	fahitsiam-po
fahononampo	fahononam-po
fahononamponareo	fahononam-ponareo
fahononantena	fahononan-tena
fahoriampanahy	fahoriam-panahy
faingambava	faingam-bava
faingampamoaka	faingam-pamoaka
faingampandeha	faingam-pandeha
faingantongotra	faingan-tongotra
faingantsoratra	faingan-tsoratra
faizandrainy	faizan-drainy
fakambadin	fakam-badin
fakampanahy	fakam-panahy
fakombary	fakom-bary
famahanantenona	famahanan-tenona
famaizandrainy	famaizan-drainy
famakianteny	famakian-teny
famaliandratsy	famalian-dratsy
famaliantsoa	famalian-tsoa
famantarandalana	famantaran-dalana
famatorampahafatesana	famatoram-pahafatesana
famatoran	famato-ran
fambolemboaloboka	fambolem-boaloboka
famelankeloka	famelan-keloka
fametrahantànan	fametrahan-tànan
fametrahantanana	fametrahan-tanana
famiazamboalobok	famiazam-boalobok
famiazamboaloboka	famiazam-boaloboka
famiazamboaloboky	famiazam-boaloboky
familiantsambo	familian-tsambo
famindrampeko	famindram-peko
famindrampo	famindram-po
Famindrampo	Famindram-po
famindrampoko	famindram-poko
famindrampon	famindram-pon
famindramponao	famindram-ponao
famindrampony	famindram-pony
famitahantena	famitahan-tena
famoahankevitry	famoahan-kevitry
famohamandrintsoavaly	famohamandrin-tsoavaly
famoizampo	famoizam-po
famonjendehibe	famonjen-dehibe
famoriambola	famoriam-bola
famoriandrano	famorian-drano
famoriandranon	famorian-dranon
famoriandranonao	famorian-dranonao
famoriandranony	famorian-dranony
fampahasaropiaro	fampahasaro-piaro
fampakarambadin	fampakaram-badin
fampakarambady	fampakaram-bady
fampiantranoambahiny	fampiantranoam-bahiny
fampisehoamboninahitra	fampisehoam-boninahitra
fanabolafotsiny	fana-bolafotsiny
fanahimpahalotoana	fanahim-pahalotoana
fanahimpahandevozana	fanahim-pahandevozana
fanahimpahendrena	fanahim-pahendrena
fanahimpijangajangana	fanahim-pijangajangana
fanalambaraka	fanalam-baraka
fanalamboadinareo	fanalam-boadinareo
fanalamboadiny	fanalam-boadiny
fanampenamaso	fanampena-maso
fananantsiny	fananan-tsiny
fananarampoana	fananaram-poana
fananarandrainy	fananaran-drainy
fanangonamboankazo	fanangonam-boankazo
fananoantena	fananoan-tena
fanantenanjavatra	fanantenan-javatra
fanaombavy	fanaom-bavy
fanaondrazana	fanaon-drazana
fanaondrazanareo	fanaon-drazanareo
fanaovamofo	fanaova-mofo
fanaovamofonao	fanaova-mofonao
fanaovampanatovana	fanaovam-panatovana
fanaovampanavotana	fanaovam-panavotana
fanaovampeo	fanaovam-peo
fanaovandraharaha	fanaovan-draharaha
fanaovandratsy	fanaovan-dratsy
fanaovanjavatra	fanaovan-javatra
fanaovanjiro	fanaovan-jiro
fanaovanjironao	fanaovan-jironao
fanaovanjirony	fanaovan-jirony
fanaovanpanavotana	fanaovan-panavotana
fanaovantsoa	fanaovan-tsoa
fanaranampo	fanaranam-po
fanasampifankatiavanareo	fanasam-pifankatiavanareo
fanasampifankatiavany	fanasam-pifankatiavany
fanaterampanatitra	fanateram-panatitra
fanatidrà	fanati-drà
fanatipahamarinana	fanati-pahamarinana
fanatipahatsiarovana	fanati-pahatsiarovana
fanatipanahy	fanati-panahy
fanatipanalamboadinareo	fanati-panalamboadinareo
fanatipanalamboady	fanati-panalamboady
fanatipanokanana	fanati-panokanana
fanatipanonerana	fanati-panonerana
fanatipanonerany	fanati-panonerany
fanatipiderana	fanati-piderana
fanatipihavanana	fanati-pihavanana
fanatipihavananao	fanati-pihavananao
fanatipihavananareo	fanati-pihavananareo
fanatipihavanany	fanati-pihavanany
fanatipihavavana	fanati-pihavavana
fanatipiravoravoana	fanati-piravoravoana
fanatipisaorana	fanati-pisaorana
fanatipoana	fanati-poana
fanatitsitrapo	fanati-tsitrapo
fanatitsitraponao	fanati-tsitraponao
fanatitsitraponareo	fanati-tsitraponareo
fanatitsitrapony	fanati-tsitrapony
fandaharanteniny	fandaharan-teniny
fandaniampoana	fandaniam-poana
fandatsahandrà	fandatsahan-drà
fandatsahandrakitra	fandatsahan-drakitra
fandàtsan	fandà-tsan
fandeferampahoriana	fandeferam-pahoriana
fandehanantsambo	fandehanan-tsambo
fandevenambahiny	fandevenam-bahiny
fandikandalàna	fandikan-dalàna
fandikanteny	fandikan-teny
fandoavambola	fandoavam-bola
fandoroambiriky	fandoroam-biriky
fandoroantsokay	fandoroan-tsokay
fandraisambola	fandraisam-bola
fandraofandavenona	fandraofan-davenona
fandrendrehamby	fandrendreham-by
fandresendahatra	fandresen-dahatra
fandriambahiny	fandriam-bahiny
fandriampitiavana	fandriam-pitiavana
fandritotofana	fandri-totofana
fanekempihavanana	fanekem-pihavanana
fanekempirahalahiana	fanekem-pirahalahiana
fanendasamofo	fanendasa-mofo
fanendasamofonao	fanendasa-mofonao
fanenjehanaary	fanenjehana-ary
fanetezamboaloboka	fanetezam-boaloboka
fanetrentena	fanetren-tena
fanevatevambahoaka	fanevatevam-bahoaka
fangalandrano	fangalan-drano
fangalankazo	fangalan-kazo
fangaoby	fangao-by
fangidiampanahy	fangidiam-panahy
fanidinampanatitra	fanidinam-panatitra
fanindronanomby	fanindronan-omby
faniriandratsy	fanirian-dratsy
faniriankanina	fanirian-kanina
fanjakampisorona	fanjaka-mpisorona
fanolorantsaina	fanoloran-tsaina
fanombohankase	fanombohan-kase
fanombohankasen	fanombohan-kasen
fanombohankasenao	fanombohan-kasenao
fanombohankaseny	fanombohan-kaseny
fanomezampahasoavana	fanomezam-pahasoavana
fanomezampitiavana	fanomezam-pitiavana
fanomezanjavatra	fanomezan-javatra
fanomezankanina	fanomezan-kanina
fanomezantsoa	fanomezan-tsoa
fanompoampanahy	fanompoam-panahy
fanompoampivavahana	fanompoam-pivavahana
fanompoampivavahany	fanompoam-pivavahany
fanompoanpivavahana	fanompoan-pivavahana
fanompoantsampy	fanompoan-tsampy
fanontanianjavatra	fanontanian-javatra
fanoratandaingan	fanoratan-daingan
fanorenamatezan	fanorena-matezan
fanorohampitiavana	fanoroham-pitiavana
fanozonampoana	fanozonam-poana
fantadralehilahy	fanta-dralehilahy
fantatrafa	fantatra-fa
fantsakandrano	fantsakan-drano
fantsombarahina	fantsom-barahina
farafarandrainy	farafaran-drainy
farafiainanay	fara-fiainanay
farafivoriana	fara-fivoriana
faramandimby	fara-mandimby
Faraohofra	Farao-hofra
Faraoneko	Farao-neko
faraorana	fara-orana
faratenin	fara-tenin
farateny	fara-teny
faravodiny	fara-vodiny
faritaniko	fari-taniko
faritanin	fari-tanin
faritaninao	fari-taninao
faritaninareo	fari-taninareo
faritanintsika	fari-tanintsika
faritaniny	fari-taniny
faritany	fari-tany
fasambahoaka	fasam-bahoaka
fasandRahely	fasan-dRahely
fasandrainy	fasan-drainy
fasandrazako	fasan-drazako
fatambary	fatam-bary
fatimaso	fati-maso
fatimosary	fati-mosary
fatindalitra	fatin-dalitra
fatindralehilahy	fatin-dralehilahy
fatinjavatra	fatin-javatra
fatinketaheta	fatin-ketaheta
fatintsabatra	fatin-tsabatra
fatranitady	fatra-nitady
fatrapahatsiaro	fatra-pahatsiaro
fatrapahihitra	fatra-pahihitra
fatrapamono	fatra-pamono
fatrapampionona	fatra-pampionona
Fatrapanao	Fatra-panao
fatrapanaraka	fatra-panaraka
fatrapaniry	fatra-paniry
fatrapiavonavona	fatra-piavonavona
fatrapifaly	fatra-pifaly
fatrapihevitra	fatra-pihevitra
fatrapijangajanga	fatra-pijangajanga
fatrapikatsaka	fatra-pikatsaka
fatrapikikitra	fatra-pikikitra
fatrapila	fatra-pila
fatrapirehareha	fatra-pirehareha
fatrapitady	fatra-pitady
fatrapitana	fatra-pitana
fatrapitàna	fatra-pitàna
fatrapitandrina	fatra-pitandrina
fatrapitia	fatra-pitia
Fatrapitia	Fatra-pitia
fatrapivavaka	fatra-pivavaka
fefilamban	fefi-lamban
fehiloha	fehi-loha
fehimbava	fehim-bava
fehimpaty	fehim-paty
fehimpihavanana	fehim-pihavanana
fehinkapa	fehin-kapa
fehinkapany	fehin-kapany
fehinkeloka	fehin-keloka
fehinkibo	fehin-kibo
fehinkibon	fehin-kibon
fehinkibonao	fehin-kibonao
fehinkibonareo	fehin-kibonareo
fehinkibony	fehin-kibony
fehintanana	fehin-tanana
fehintongony	fehin-tongony
fehintongotra	fehin-tongotra
fehintsabany	fehin-tsabany
fenovolana	feno-volana
feomboromailala	feom-boromailala
feondiona	feon-diona
feondokanga	feon-dokanga
feondrazazavavy	feon-drazazavavy
feontsodina	feon-tsodina
fetaona	fe-taona
fiadanampo	fiadanam-po
fiadiamandoza	fiadia-mandoza
fiadiankevitra	fiadian-kevitra
fiadianteny	fiadian-teny
fiahiahiandratsy	fiahiahian-dratsy
fiainambaovao	fiainam-baovao
fiainantsihita	fiainan-tsi-hita
Fiainantsihita	Fiainan-tsi-hita
fialantsasatra	fialan-tsasatra
fialantsiny	fialan-tsiny
fianakaviandrainy	fianakavian-drainy
fianakaviandreniny	fianakavian-dreniny
fiandohampahalalana	fiandoham-pahalalana
fiandohampahendrena	fiandoham-pahendrena
fiandrasanondry	fiandrasan-ondry
fiandrianandrainy	fiandrianan-drainy
fiangonandehibe	fiangonan-dehibe
fianianantsy	fianianan-tsy
fiantsoampiangonana	fiantsoam-piangonana
fiarovandoha	fiarovan-doha
fiarovandranjo	fiarovan-dranjo
fiarovantena	fiarovan-tena
fiarovantenany	fiarovan-tenany
fiarovantratra	fiarovan-tratra
fiarovantratrany	fiarovan-tratrany
fietrentena	fietren-tena
fietrentenantsika	fietren-tenantsika
fifadiankanina	fifadian-kanina
fifadiankaniny	fifadian-kaniny
fifanateranjavatra	fifanateran-javatra
fifanomezamboninahitra	fifanomezam-boninahitra
fihadiambato	fihadiam-bato
fihadiantany	fihadian-tany
fihadiataniny	fihadia-taniny
fihantonampiadiana	fihantonam-piadiana
fihantonanjavatra	fihantonan-javatra
fihaonandranomasina	fihaonan-dranomasina
fiharandoza	fiharan-doza
Fihariankarena	Fiharian-karena
fihatsarambelatsihin	fihatsaram-belatsihin
fihatsarambelatsihiny	fihatsaram-belatsihiny
fihatsarambelatsihy	fihatsaram-belatsihy
fihazonambohavoha	fihazonam-bohavoha
fihifikifihandoha	fihifikifihan-doha
fihinamboa	fihinam-boa
fihinambolon	fihinam-bolon
fihinampanahy	fihinam-panahy
fihinanambilon	fihinanam-bilon
fihinanambilona	fihinanam-bilona
fihinanankanina	fihinanan-kanina
fihinanankena	fihinanan-kena
fihinandamba	fihinan-damba
fihinandrainy	fihinan-drainy
fihinankanina	fihinan-kanina
fihirambaovao	fihiram-baovao
fihoabavany	fihoa-bavany
fihobiampamonjena	fihobiam-pamonjena
fijinjambary	fijinjam-bary
fikitrohanify	fikitroha-nify
fikodiadiankalesy	fikodiadian-kalesy
fikosohambary	fikosoham-bary
filalaovandratsy	filalaovan-dratsy
filandratsy	filan-dratsy
filanjavatra	filan-javatra
filankarena	filan-karena
filantangy	filan-tangy
filazampahoriana	filazam-pahoriana
filazandoza	filazan-doza
filazandravehivavy	filazan-dravehivavy
filazantsoa	filazan-tsoa
fileondivay	fileon-divay
fiotazamboalobok	fiotazam-boalobok
fiotazamboankazo	fiotazam-boankazo
firaisankina	firaisan-kina
firaisantetiky	firaisan-tetiky
firandranambolo	firandranam-bolo
firavabolamena	firava-bolamena
firehetampo	firehetam-po
firenenkafa	firenen-kafa
firenentsamy	firenen-tsamy
fisainampihavanana	fisainam-pihavanana
fisaorambady	fisaoram-bady
fisikinambolamena	fisikinam-bolamena
fisotroandivay	fisotroan-divay
fisotroandrano	fisotroan-drano
fisotroantoaka	fisotroan-toaka
fisotrompanahy	fisotrom-panahy
fitafiambehivavy	fitafiam-behivavy
fitafiandehilahy	fitafian-dehilahy
fitahiampanahy	fitahiam-panahy
fitantarampirazanana	fitantaram-pirazanana
fitarainampoana	fitarainam-poana
fitehenantanana	fitehenan-tanana
fitehirizambary	fitehirizam-bary
fitehirizampandriana	fitehirizam-pandriana
fitehirizampiadiana	fitehirizam-piadiana
fitehirizandrakiny	fitehirizan-drakiny
fitehirizandrakitra	fitehirizan-drakitra
fitehirizantaratasy	fitehirizan-taratasy
fitehirizantsoa	fitehirizan-tsoa
fitenenandratsy	fitenenan-dratsy
fiterahanjaza	fiterahan-jaza
fitiavambola	fitiavam-bola
fitiavandrahalahy	fitiavan-drahalahy
fitiavantorimaso	fitiavan-torimaso
fitodiantsambo	fitodian-tsambo
fitoeramaizina	fitoera-maizina
fitoeramasin	fitoera-masin
fitoeramasinareo	fitoera-masinareo
fitoeramasintsika	fitoera-masintsika
fitoerambarinao	fitoeram-barinao
fitoerampahendrena	fitoeram-pahendrena
fitoerandavenona	fitoeran-davenona
fitoerandavenonjiro	fitoeran-davenon-jiro
fitoerandavenonjirony	fitoeran-davenon-jirony
fitoerandiloilo	fitoeran-diloilo
fitoerandiloilony	fitoeran-diloilony
fitoerandivainy	fitoeran-divainy
fitoerandivay	fitoeran-divay
fitoerandrano	fitoeran-drano
fitoerandranomaintin	fitoeran-dranomaintin
fitoerandranomainty	fitoeran-dranomainty
fitoerandranomanitra	fitoeran-dranomanitra
fitoerandranomasina	fitoeran-dranomasina
fitoerandranon	fitoeran-dranon
fitoerandrava	fitoeran-drava
fitoerandrononony	fitoeran-drononony
fitoeranjavatra	fitoeran-javatra
fitoerankalesy	fitoeran-kalesy
fitoerankanina	fitoeran-kanina
Fitoerankarandoha	Fitoeran-karan-doha
fitoerantavindrano	fitoeran-tavin-drano
fitoerantongony	fitoeran-tongony
fitoerantongotr	fitoeran-tongotr
fitoerantongotra	fitoeran-tongotra
fitoerantongotrao	fitoeran-tongotrao
fitoerantongotro	fitoeran-tongotro
fitomboankarena	fitomboan-karena
fitondrandrano	fitondran-drano
fitondranentanareo	fitondran-entanareo
fitondranentany	fitondran-entany
fitondrantena	fitondran-tena
fitondrantenako	fitondran-tenako
fitondrantenan	fitondran-tenan
fitondrantenanareo	fitondran-tenanareo
fitondrantenanay	fitondran-tenanay
fitondrantenany	fitondran-tenany
fitonjato	fiton-jato
fitopolo	fito-polo
Fitopolo	Fito-polo
fitorianteny	fitorian-teny
fitsapantoetra	fitsapan-toetra
fitsimponamboalobok	fitsimponam-boalobok
fitsimponamboaloboka	fitsimponam-boaloboka
fitsimpontsimponamboaloboka	fitsimpontsimponam-boaloboka
fitsofandrano	fitsofan-drano
fitsofantrompetra	fitsofan-trompetra
fivelezambary	fivelezam-bary
fivelomandratsy	fiveloman-dratsy
fivoriandrano	fivorian-drano
fizahantavan	fizahan-tavan
fizahantoetra	fizahan-toetra
fizarambava	fizaram-bava
fofombadiny	fofom-badiny
fofondrano	fofon-drano
fofondratsiny	fofon-dratsiny
fokompirenen	fokom-pirenen
fokompirenena	fokom-pirenena
fokompirenenareo	fokom-pirenenareo
fokompirenendRobena	fokom-pirenen-dRobena
fokompireneny	fokom-pireneny
folentika	fo-lentika
fombambehivavy	fombam-behivavy
fombampanahy	fombam-panahy
fombampanambadiany	fombam-panambadiany
fombampiainanao	fombam-piainanao
fombampivavahana	fombam-pivavahana
fombandrazany	fomban-drazany
fombiby	fom-biby
Fonenamasin	Fonena-masin
fonenandravehivavy	fonenan-dravehivavy
fonomboany	fonom-boany
fotoampiambenana	fotoam-piambenana
fotoampisakafoana	fotoam-pisakafoana
fotoampitiavana	fotoam-pitiavana
fotoampivavahana	fotoam-pivavahana
fotoampivavahanareo	fotoam-pivavahanareo
fotoampivavahany	fotoam-pivavahany
fotoampivavahina	fotoam-pivavahina
fotobolo	foto-bolo
fotopanasany	foto-panasany
fotopen	foto-pen
fotopeny	foto-peny
fototsandriko	foto-tsandriko
Gatahefera	Gata-hefera
Gatarimona	Gata-rimona
Gatrimona	Gat-rimona
Gerotakimama	Gerota-kimama
Gorenatada	Goren-atada
hafadrazany	hafa-drazany
hahafabaraka	hahafa-baraka
hahafapo	hahafa-po
hahafatinketaheta	hahafatin-ketaheta
hahafatondromaso	hahafa-tondromaso
hahafatsiny	hahafa-tsiny
haharaikitahotra	haharaiki-tahotra
haharezantsika	haharezan-tsika
hahatantsabatra	hahatan-tsabatra
hahavadimandry	hahavadi-mandry
hahavanomboa	hahavanom-boa
Hahavokabary	Hahavoka-bary
hahavokajavatra	hahavoka-javatra
hahazoambola	hahazoam-bola
hahelantsoratra	hahelan-tsoratra
hahitandoza	hahitan-doza
hahonontena	hahonon-tena
haingambava	haingam-bava
haingampandeha	haingam-pandeha
haingantongotra	haingan-tongotra
haintanety	hain-tanety
haitraitranjaza	haitraitran-jaza
halaimpanahy	halaim-panahy
halambaraka	halam-baraka
halatsadrà	halatsa-drà
halemempanahy	halemem-panahy
hamafihatokao	hamafi-hatokao
hamahankanina	hamahan-kanina
hamahantena	hamahan-tena
hamarindranomaso	hamarin-dranomaso
Hamatazoba	Hamata-zoba
hamelomaso	hamelo-maso
hametratanana	hametra-tanana
hamimaso	hami-maso
hamindrampo	hamindram-po
hamorampanahy	hamoram-panahy
hamorondainga	hamoron-dainga
hamoronkevidratsy	hamoron-kevi-dratsy
hamorontsaina	hamoron-tsaina
hampaharaikitahotra	hampaharaiki-tahotra
hampahasaropiaro	hampahasaro-piaro
hampakabady	hampaka-bady
hampanankarena	hampanan-karena
hampandoavinketra	hampandoavin-ketra
hampianarimpahalalana	hampianarim-pahalalana
hampiaramitoetra	hampiara-mitoetra
hampididoza	hampidi-doza
Hampididoza	Hampidi-doza
hampihinankanina	hampihinan-kanina
hampivadipo	hampivadi-po
hampodiana	ham-podiana
hanafatondromaso	hanafa-tondromaso
hanafatsiny	hanafa-tsiny
hanalamboady	hanalam-boady
hanambady	hanam-bady
hanambe	hanam-be
hanamboninahitra	hanam-boninahitra
hanampahafahana	hanam-pahafahana
hanampahataperana	hanam-pahataperana
hanampahefana	hanam-pahefana
hanampahoriana	hanam-pahoriana
hanampandosirana	hanam-pandosirana
Hanampiadanana	Hanam-piadanana
hanampifaliana	hanam-pifaliana
hanampitsaharana	hanam-pitsaharana
hanandova	hanan-dova
hanandraharaha	hanan-draharaha
hanandranjavatra	hanandran-javatra
hanandrapeo	hanandra-peo
hanandrariny	hanan-drariny
hanandratena	hanandra-tena
hananjanakalahy	hanan-janakalahy
hananjavamahory	hanan-java-mahory
hanankaja	hanan-kaja
hanankamonjy	hanan-kamonjy
hanankarena	hanan-karena
hanankavana	hanan-kavana
hanankeloka	hanan-keloka
hanankery	hanan-kery
hanantahotra	hanan-tahotra
hanantany	hanan-tany
hanantombo	hanan-tombo
hanantombomboninahitra	hanan-tombom-boninahitra
hanantsiny	hanan-tsiny
hanarampo	hanaram-po
hanasatena	hanasa-tena
hanavotena	hanavo-tena
handaharanteny	handaharan-teny
handahateny	handaha-teny
Handahateny	Handaha-teny
handatsadrà	handatsa-drà
handevozinjavatra	handevozin-javatra
handoavanketra	handoavan-ketra
handranitena	handrani-tena
hangalatety	hangala-tety
hanimamitaka	hani-mamitaka
hanimpihinany	hanim-pihinany
hanimpin	hanim-pin
hanimpiny	hanim-piny
hanimpy	hanim-py
haningotena	haningo-tena
haninjitanana	haninji-tanana
haninkelindralehilahy	hanin-kelin-dralehilahy
haninkohaniko	hanin-kohaniko
haninkohanina	hanin-kohanina
haninkohaniny	hanin-kohaniny
haninkotrana	hanin-kotrana
hanirianjavatra	hanirian-javatra
hanohontanana	hanohon-tanana
hanoletena	hanole-tena
hanolotena	hanolo-tena
hanoloteny	hanolo-teny
hanolotsaina	hanolo-tsaina
Hanomezampahendrena	Hanomezam-pahendrena
hanonompitaka	hanonom-pitaka
hanorinday	hanorin-day
hantsambato	hantsam-bato
harafesimbeny	harafesim-beny
Haramagedona	Hara-magedona
haratotarihina	harato-tarihina
haratsiampanahin	haratsiam-panahin
haratsiampanahiny	haratsiam-panahiny
haratsiampanahy	haratsiam-panahy
harembevava	harem-bevava
harenjazavavy	haren-jazavavy
haroharoampaharatsiana	haroharoam-paharatsiana
hasiankanina	hasian-kanina
hasianteny	hasian-teny
hatotongotro	hato-tongotro
hatsarampanahy	hatsaram-panahy
hatsarantarehin	hatsaran-tarehin
hatsarantarehinao	hatsaran-tarehinao
hatsarantarehiny	hatsaran-tarehiny
hatsarantarehy	hatsaran-tarehy
Hatsihamanatita	Hatsi-hamanatita
Hatsihamenokota	Hatsi-hamenokota
havalindrainao	havalin-drainao
havandrainao	havan-drainao
havandrainy	havan-drainy
havandreninao	havan-dreninao
havaozampanahy	havaozam-panahy
havokisampifaliana	havokisam-pifaliana
Havotajaïra	Havota-jaïra
hazandrano	hazan-drano
Hazaradara	Hazar-adara
Hazaragada	Hazara-gada
Hazarasoala	Hazara-soala
Hazarasosa	Hazara-sosa
Hazarenana	Hazar-enana
Hazazontamara	Hazazon-tamara
Hazezontamara	Hazezon-tamara
Hazorahadata	Hazora-hadata
Hazorasosima	Hazora-sosima
Helkatahazorima	Helkata-hazorima
helodrainy	helo-drainy
helodrano	helo-drano
helodreniny	helo-dreniny
henankisoa	henan-kisoa
henidoza	heni-doza
Henjehindoza	Henjehin-doza
Herimbato	Herim-bato
herimby	herim-by
herimpo	herim-po
herintanana	herin-tanana
herintsandry	herin-tsandry
hetahetandrano	hetahetan-drano
hetinjiro	hetin-jiro
hetinjirony	hetin-jirony
hevidiso	hevi-diso
hevidratsinao	hevi-dratsinao
hevidratsiny	hevi-dratsiny
hevidratsy	hevi-dratsy
hevidravina	hevi-dravina
hevipanahy	hevi-panahy
hevipoana	hevi-poana
Hevipoana	Hevi-poana
hianiantsy	hianian-tsy
hiarabelona	hiara-belona
hiaradavo	hiara-davo
hiarakomana	hiara-komana
hiaramahita	hiara-mahita
hiaramamabo	hiara-mamabo
hiaramamantatra	hiara-mamantatra
hiaramaminany	hiara-maminany
hiaramanafika	hiara-manafika
hiaramanamboninahitra	hiara-manam-boninahitra
hiaramanandratra	hiara-manandratra
hiaramanao	hiara-manao
hiaramandeha	hiara-mandeha
hiaramandova	hiara-mandova
hiaramandray	hiara-mandray
hiaramandry	hiara-mandry
hiaramaniry	hiara-maniry
hiaramanjaka	hiara-manjaka
hiaramaty	hiara-maty
hiaramiakatra	hiara-miakatra
hiaramiampatra	hiara-miampatra
hiaramidìna	hiara-midìna
hiaramiditra	hiara-miditra
Hiaramierona	Hiara-mierona
hiaramiezaka	hiara-miezaka
hiaramifaly	hiara-mifaly
hiaramihevitra	hiara-mihevitra
hiaramihinana	hiara-mihinana
hiaramihinankanina	hiara-mihinan-kanina
hiaramihoby	hiara-mihoby
hiaramihomehy	hiara-mihomehy
hiaramiloka	hiara-miloka
hiaramipetraka	hiara-mipetraka
hiaramisaina	hiara-misaina
hiaramisakafo	hiara-misakafo
hiaramisalahy	hiara-misalahy
hiaramiseho	hiara-miseho
hiaramita	hiara-mita
hiaramitoetra	hiara-mitoetra
hiaramitondra	hiara-mitondra
hiaramitsangana	hiara-mitsangana
hiaramivavaka	hiara-mivavaka
hiaramiverina	hiara-miverina
Hiaramiverina	Hiara-miverina
hiaramivoaka	hiara-mivoaka
hiaramivory	hiara-mivory
hiaramonina	hiara-monina
hiaratafintohina	hiara-tafintohina
hiaratonga	hiara-tonga
hiasantany	hiasan-tany
hidimbavahadinao	hidim-bavahadinao
hidintrano	hidin-trano
hidirandoza	hidiran-doza
hieritreridratsy	hieritreri-dratsy
hifampihazontanana	hifampihazon-tanana
hifanaratsaina	hifanara-tsaina
hifanatijavatra	hifanati-javatra
Hifonjato	Hifon-jato
hiharampahoriana	hiharam-pahoriana
hiharandoza	hiharan-doza
hihetsehany	hihetseha-ny
hihifikifidoha	hihifikifi-doha
hihinamololo	hihina-mololo
hihinankanina	hihinan-kanina
hihinankena	hihinan-kena
Hihinankena	Hihinan-kena
hihinanofo	hihina-nofo
hihirimbelona	hihirim-belona
Hihoapampana	Hihoa-pampana
hihombombava	hihombom-bava
hikatombava	hikatom-bava
hiloabava	hiloa-bava
Hiloabava	Hiloa-bava
hipaibato	hipai-bato
Hiramaby	Hiram-aby
hirampanambadiana	hiram-panambadiana
hirindrimbaravarana	hirindrim-baravarana
hisaobady	hisao-bady
hisaratsaina	hisara-tsaina
Hisaratsaina	Hisara-tsaina
hisarombava	hisarom-bava
hisarompe	hisarom-pe
hisarondoha	hisaron-doha
hisokabava	hisoka-bava
hitaingintsoavaly	hitaingin-tsoavaly
hitampimaso	hitampi-maso
hitampimbava	hitampim-bava
Hitampimbava	Hitampim-bava
hitandRahely	hitan-dRahely
hitandralehilahy	hitan-dralehilahy
hitandravehivavy	hitan-dravehivavy
hitaridalana	hitari-dalana
hitehatanana	hiteha-tanana
